"adhesion_id","created_at","adherent_id","jardin_id","date_adhesion","montant","saison_id"
1340,2024-01-31 07:11:06.707 +0100,408,2,2023-01-01,30,5
1341,2024-01-31 07:11:06.707 +0100,30,2,2023-01-01,30,5
1342,2024-01-31 07:11:06.707 +0100,1221,2,2023-01-01,30,5
1343,2024-01-31 07:11:06.707 +0100,1236,2,2023-01-01,30,5
1344,2024-01-31 07:11:06.707 +0100,872,2,2023-01-01,30,5
1345,2024-01-31 07:11:06.707 +0100,1779,2,2023-01-01,30,5
1346,2024-01-31 07:11:06.707 +0100,1803,2,2023-01-01,30,5
1347,2024-01-31 07:11:06.707 +0100,110,2,2023-01-01,30,5
1348,2024-01-31 07:11:06.707 +0100,515,2,2023-01-01,30,5
1349,2024-01-31 07:11:06.707 +0100,649,2,2023-01-01,30,5
1350,2024-01-31 07:11:06.707 +0100,100,2,2023-01-01,30,5
1351,2024-01-31 07:11:06.707 +0100,856,2,2023-01-01,30,5
1352,2024-01-31 07:11:06.707 +0100,554,2,2023-01-01,30,5
1353,2024-01-31 07:11:06.707 +0100,2154,2,2023-01-01,30,5
1354,2024-01-31 07:11:06.707 +0100,1805,2,2023-01-01,30,5
1355,2024-01-31 07:11:06.707 +0100,1808,2,2023-01-01,30,5
1356,2024-01-31 07:11:06.707 +0100,1810,2,2023-01-01,30,5
1357,2024-01-31 07:11:06.707 +0100,571,2,2023-01-01,30,5
1358,2024-01-31 07:11:06.707 +0100,2191,2,2023-01-01,30,5
1359,2024-01-31 07:11:06.707 +0100,1820,2,2023-01-01,30,5
1360,2024-01-31 07:11:06.707 +0100,1823,2,2023-01-01,30,5
1361,2024-01-31 07:11:06.707 +0100,1812,2,2023-01-01,30,5
1362,2024-01-31 07:11:06.707 +0100,765,2,2023-01-01,30,5
1363,2024-01-31 07:11:06.707 +0100,1835,2,2023-01-01,30,5
1364,2024-01-31 07:11:06.707 +0100,1837,2,2023-01-01,30,5
1365,2024-01-31 07:11:06.707 +0100,1389,2,2023-01-01,30,5
1366,2024-01-31 07:11:06.707 +0100,1843,2,2023-01-01,30,5
1367,2024-01-31 07:11:06.707 +0100,1815,2,2023-01-01,30,5
1368,2024-01-31 07:11:06.707 +0100,305,2,2023-01-01,30,5
1369,2024-01-31 07:11:06.707 +0100,2410,2,2023-01-01,30,5
1370,2024-01-31 07:11:06.707 +0100,262,2,2023-01-01,30,5
1371,2024-01-31 07:11:06.707 +0100,1863,2,2023-01-01,30,5
1372,2024-01-31 07:11:06.707 +0100,1866,2,2023-01-01,30,5
1373,2024-01-31 07:11:06.707 +0100,1869,2,2023-01-01,30,5
1374,2024-01-31 07:11:06.707 +0100,1883,2,2023-01-01,30,5
1375,2024-01-31 07:11:06.707 +0100,1538,2,2023-01-01,30,5
1376,2024-01-31 07:11:06.707 +0100,1044,2,2023-01-01,30,5
1377,2024-01-31 07:11:06.707 +0100,928,2,2023-01-01,30,5
1378,2024-01-31 07:11:06.707 +0100,1893,2,2023-01-01,30,5
1379,2024-01-31 07:11:06.707 +0100,903,2,2023-01-01,30,5
1380,2024-01-31 07:11:06.707 +0100,2233,2,2023-01-01,30,5
1381,2024-01-31 07:11:06.707 +0100,1336,2,2023-01-01,30,5
1382,2024-01-31 07:11:06.707 +0100,1900,2,2023-01-01,30,5
1383,2024-01-31 07:11:06.707 +0100,1901,2,2023-01-01,30,5
1384,2024-01-31 07:11:06.707 +0100,1903,2,2023-01-01,30,5
1385,2024-01-31 07:11:06.707 +0100,1920,2,2023-01-01,30,5
1386,2024-01-31 07:11:06.707 +0100,1918,2,2023-01-01,30,5
1387,2024-01-31 07:11:06.707 +0100,1574,2,2023-01-01,30,5
1388,2024-01-31 07:11:06.707 +0100,575,2,2023-01-01,30,5
1389,2024-01-31 07:11:06.707 +0100,1669,2,2023-01-01,30,5
1390,2024-01-31 07:11:06.707 +0100,1833,2,2023-01-01,30,5
1391,2024-01-31 07:11:06.707 +0100,666,2,2023-01-01,30,5
1392,2024-01-31 07:11:06.707 +0100,1732,2,2023-01-01,30,5
1393,2024-01-31 07:11:06.707 +0100,2151,2,2023-01-01,30,5
1394,2024-01-31 07:11:06.707 +0100,781,2,2023-01-01,30,5
1395,2024-01-31 07:11:06.707 +0100,1931,2,2023-01-01,30,5
1396,2024-01-31 07:11:06.707 +0100,662,2,2023-01-01,30,5
1397,2024-01-31 07:11:06.707 +0100,1933,2,2023-01-01,30,5
1398,2024-01-31 07:11:06.707 +0100,1941,2,2023-01-01,30,5
1399,2024-01-31 07:11:06.707 +0100,1943,2,2023-01-01,30,5
1400,2024-01-31 07:11:06.707 +0100,1946,2,2023-01-01,30,5
1401,2024-01-31 07:11:06.707 +0100,1949,2,2023-01-01,30,5
1402,2024-01-31 07:11:06.707 +0100,1951,2,2023-01-01,30,5
1403,2024-01-31 07:11:06.707 +0100,1910,2,2023-01-01,30,5
1404,2024-01-31 07:11:06.707 +0100,1964,2,2023-01-01,30,5
1405,2024-01-31 07:11:06.707 +0100,1969,2,2023-01-01,30,5
1406,2024-01-31 07:11:06.707 +0100,1939,2,2023-01-01,30,5
1407,2024-01-31 07:11:06.707 +0100,739,2,2023-01-01,30,5
1408,2024-01-31 07:11:06.707 +0100,2060,2,2023-01-01,30,5
1409,2024-01-31 07:11:06.707 +0100,312,2,2023-01-01,30,5
1410,2024-01-31 07:11:06.707 +0100,2113,2,2023-01-01,30,5
1411,2024-01-31 07:11:06.707 +0100,1446,2,2023-01-01,30,5
1412,2024-01-31 07:11:06.707 +0100,783,2,2023-01-01,30,5
1413,2024-01-31 07:11:06.707 +0100,565,2,2023-01-01,30,5
1414,2024-01-31 07:11:06.707 +0100,1697,2,2023-01-01,30,5
1415,2024-01-31 07:11:06.707 +0100,2100,2,2023-01-01,30,5
1416,2024-01-31 07:11:06.707 +0100,2094,2,2023-01-01,30,5
1417,2024-01-31 07:11:06.707 +0100,2092,2,2023-01-01,30,5
1418,2024-01-31 07:11:06.707 +0100,2091,2,2023-01-01,30,5
1419,2024-01-31 07:11:06.707 +0100,2084,2,2023-01-01,30,5
1420,2024-01-31 07:11:06.707 +0100,2075,2,2023-01-01,30,5
1421,2024-01-31 07:11:06.707 +0100,2069,2,2023-01-01,30,5
1422,2024-01-31 07:11:06.707 +0100,2063,2,2023-01-01,30,5
1423,2024-01-31 07:11:06.707 +0100,2058,2,2023-01-01,30,5
1424,2024-01-31 07:11:06.707 +0100,2053,2,2023-01-01,30,5
1425,2024-01-31 07:11:06.707 +0100,2049,2,2023-01-01,30,5
1426,2024-01-31 07:11:06.707 +0100,2047,2,2023-01-01,30,5
1427,2024-01-31 07:11:06.707 +0100,500,2,2023-01-01,30,5
1428,2024-01-31 07:11:06.707 +0100,2043,2,2023-01-01,30,5
1429,2024-01-31 07:11:06.707 +0100,171,2,2023-01-01,30,5
1430,2024-01-31 07:11:06.707 +0100,556,2,2023-01-01,30,5
1431,2024-01-31 07:11:06.707 +0100,2041,2,2023-01-01,30,5
1432,2024-01-31 07:11:06.707 +0100,1927,2,2023-01-01,30,5
1433,2024-01-31 07:11:06.707 +0100,2038,2,2023-01-01,30,5
1434,2024-01-31 07:11:06.707 +0100,1924,2,2023-01-01,30,5
1435,2024-01-31 07:11:06.707 +0100,1703,2,2023-01-01,30,5
1436,2024-01-31 07:11:06.707 +0100,2046,2,2023-01-01,30,5
1437,2024-01-31 07:11:06.707 +0100,2029,2,2023-01-01,30,5
1438,2024-01-31 07:11:06.707 +0100,2027,2,2023-01-01,30,5
1439,2024-01-31 07:11:06.707 +0100,2023,2,2023-01-01,30,5
1440,2024-01-31 07:11:06.707 +0100,2020,2,2023-01-01,30,5
1441,2024-01-31 07:11:06.707 +0100,1000,2,2023-01-01,30,5
1442,2024-01-31 07:11:06.707 +0100,1064,2,2023-01-01,30,5
1443,2024-01-31 07:11:06.707 +0100,1198,2,2023-01-01,30,5
1444,2024-01-31 07:11:06.707 +0100,2012,2,2023-01-01,30,5
1445,2024-01-31 07:11:06.707 +0100,2010,2,2023-01-01,30,5
1446,2024-01-31 07:11:06.707 +0100,2004,2,2023-01-01,30,5
1447,2024-01-31 07:11:06.707 +0100,1997,2,2023-01-01,30,5
1448,2024-01-31 07:11:06.707 +0100,1994,2,2023-01-01,30,5
1449,2024-01-31 07:11:06.707 +0100,964,2,2023-01-01,30,5
1450,2024-01-31 07:11:06.707 +0100,301,2,2023-01-01,30,5
1451,2024-01-31 07:11:06.707 +0100,1986,2,2023-01-01,30,5
1452,2024-01-31 07:11:06.707 +0100,1980,2,2023-01-01,30,5
1453,2024-01-31 07:11:06.707 +0100,543,2,2023-01-01,30,5
1454,2024-01-31 07:11:06.707 +0100,1975,2,2023-01-01,30,5
1455,2024-01-31 07:11:06.707 +0100,1972,2,2023-01-01,30,5
1456,2024-01-31 07:11:06.707 +0100,2126,2,2023-01-01,30,5
1457,2024-01-31 07:11:06.707 +0100,1017,2,2023-01-01,30,5
1458,2024-01-31 07:11:06.707 +0100,1226,2,2023-01-01,30,5
1459,2024-01-31 07:11:06.707 +0100,2129,2,2023-01-01,30,5
1460,2024-01-31 07:11:06.707 +0100,2140,2,2023-01-01,30,5
1461,2024-01-31 07:11:06.707 +0100,2137,2,2023-01-01,30,5
1462,2024-01-31 07:11:06.707 +0100,1348,2,2023-01-01,30,5
1463,2024-01-31 07:11:06.707 +0100,2155,2,2023-01-01,30,5
1464,2024-01-31 07:11:06.707 +0100,2157,2,2023-01-01,30,5
1465,2024-01-31 07:11:06.707 +0100,886,2,2023-01-01,30,5
1466,2024-01-31 07:11:06.707 +0100,2163,2,2023-01-01,30,5
1467,2024-01-31 07:11:06.707 +0100,2264,2,2023-01-01,30,5
1468,2024-01-31 07:11:06.707 +0100,1887,2,2023-01-01,30,5
1469,2024-01-31 07:11:06.707 +0100,932,2,2023-01-01,30,5
1470,2024-01-31 07:11:06.707 +0100,2165,2,2023-01-01,30,5
1471,2024-01-31 07:11:06.707 +0100,2271,2,2023-01-01,30,5
1472,2024-01-31 07:11:06.707 +0100,1366,2,2023-01-01,30,5
1473,2024-01-31 07:11:06.707 +0100,2170,2,2023-01-01,30,5
1474,2024-01-31 07:11:06.707 +0100,2178,2,2023-01-01,30,5
1475,2024-01-31 07:11:06.707 +0100,1801,2,2023-01-01,30,5
1476,2024-01-31 07:11:06.707 +0100,1399,2,2023-01-01,30,5
1477,2024-01-31 07:11:06.707 +0100,2404,2,2023-01-01,30,5
1478,2024-01-31 07:11:06.707 +0100,848,2,2023-01-01,30,5
1479,2024-01-31 07:11:06.707 +0100,1772,2,2023-01-01,30,5
1480,2024-01-31 07:11:06.707 +0100,2167,2,2023-01-01,30,5
1481,2024-01-31 07:11:06.707 +0100,628,2,2023-01-01,30,5
1482,2024-01-31 07:11:06.707 +0100,846,2,2023-01-01,30,5
1483,2024-01-31 07:11:06.707 +0100,925,2,2023-01-01,30,5
1484,2024-01-31 07:11:06.707 +0100,2291,2,2023-01-01,30,5
1485,2024-01-31 07:11:06.707 +0100,1601,2,2023-01-01,30,5
1486,2024-01-31 07:11:06.707 +0100,2214,2,2023-01-01,30,5
1487,2024-01-31 07:11:06.707 +0100,2007,2,2023-01-01,30,5
1488,2024-01-31 07:11:06.707 +0100,1991,2,2023-01-01,30,5
1489,2024-01-31 07:11:06.707 +0100,1298,2,2023-01-01,30,5
1490,2024-01-31 07:11:06.707 +0100,736,2,2023-01-01,30,5
1491,2024-01-31 07:11:06.707 +0100,1153,2,2023-01-01,30,5
1492,2024-01-31 07:11:06.707 +0100,2204,2,2023-01-01,30,5
1493,2024-01-31 07:11:06.707 +0100,1147,2,2023-01-01,30,5
1494,2024-01-31 07:11:06.707 +0100,2036,2,2023-01-01,30,5
1495,2024-01-31 07:11:06.707 +0100,2230,2,2023-01-01,30,5
1496,2024-01-31 07:11:06.707 +0100,1513,2,2023-01-01,30,5
1497,2024-01-31 07:11:06.707 +0100,2185,2,2023-01-01,30,5
1498,2024-01-31 07:11:06.707 +0100,483,2,2023-01-01,30,5
1499,2024-01-31 07:11:06.707 +0100,838,2,2023-01-01,30,5
1500,2024-01-31 07:11:06.707 +0100,2207,2,2023-01-01,30,5
1501,2024-01-31 07:11:06.707 +0100,1677,2,2023-01-01,30,5
1502,2024-01-31 07:11:06.707 +0100,2161,2,2023-01-01,30,5
1503,2024-01-31 07:11:06.707 +0100,1915,2,2023-01-01,30,5
1504,2024-01-31 07:11:06.707 +0100,808,2,2023-01-01,30,5
1505,2024-01-31 07:11:06.707 +0100,1662,2,2023-01-01,30,5
1506,2024-01-31 07:11:06.707 +0100,1057,2,2023-01-01,30,5
1507,2024-01-31 07:11:06.707 +0100,1204,2,2023-01-01,30,5
1508,2024-01-31 07:11:06.707 +0100,880,2,2023-01-01,30,5
1509,2024-01-31 07:11:06.707 +0100,232,2,2023-01-01,30,5
1510,2024-01-31 07:11:06.707 +0100,900,2,2023-01-01,30,5
1511,2024-01-31 07:11:06.707 +0100,681,2,2023-01-01,30,5
1512,2024-01-31 07:11:06.707 +0100,1459,2,2023-01-01,30,5
1513,2024-01-31 07:11:06.707 +0100,595,2,2023-01-01,30,5
1514,2024-01-31 07:11:06.707 +0100,937,2,2023-01-01,30,5
1515,2024-01-31 07:11:06.707 +0100,187,2,2023-01-01,30,5
1516,2024-01-31 07:11:06.707 +0100,1356,2,2023-01-01,30,5
1517,2024-01-31 07:11:06.707 +0100,1847,2,2023-01-01,30,5
1518,2024-01-31 07:11:06.707 +0100,683,2,2023-01-01,30,5
1519,2024-01-31 07:11:06.707 +0100,1171,2,2023-01-01,30,5
1520,2024-01-31 07:11:06.707 +0100,771,2,2023-01-01,30,5
1521,2024-01-31 07:11:06.707 +0100,106,2,2023-01-01,30,5
1522,2024-01-31 07:11:06.707 +0100,2266,2,2023-01-01,30,5
1523,2024-01-31 07:11:06.707 +0100,2088,2,2023-01-01,30,5
1524,2024-01-31 07:11:06.707 +0100,2073,2,2023-01-01,30,5
1525,2024-01-31 07:11:06.707 +0100,280,2,2023-01-01,30,5
1526,2024-01-31 07:11:06.707 +0100,2275,2,2023-01-01,30,5
1527,2024-01-31 07:11:06.707 +0100,2398,2,2023-01-01,30,5
1528,2024-01-31 07:11:06.707 +0100,257,2,2023-01-01,30,5
1529,2024-01-31 07:11:06.707 +0100,2277,2,2023-01-01,30,5
1530,2024-01-31 07:11:06.707 +0100,1467,2,2023-01-01,30,5
1531,2024-01-31 07:11:06.707 +0100,1144,2,2023-01-01,30,5
1532,2024-01-31 07:11:06.707 +0100,1234,2,2023-01-01,30,5
1533,2024-01-31 07:11:06.707 +0100,1215,2,2023-01-01,30,5
1534,2024-01-31 07:11:06.707 +0100,2286,2,2023-01-01,30,5
1535,2024-01-31 07:11:06.707 +0100,2243,2,2023-01-01,30,5
1536,2024-01-31 07:11:06.707 +0100,369,2,2023-01-01,30,5
1537,2024-01-31 07:11:06.707 +0100,1271,2,2023-01-01,30,5
1538,2024-01-31 07:11:06.707 +0100,2298,2,2023-01-01,30,5
1539,2024-01-31 07:11:06.707 +0100,1498,2,2023-01-01,30,5
1540,2024-01-31 07:11:06.707 +0100,2182,2,2023-01-01,30,5
1541,2024-01-31 07:11:06.707 +0100,686,2,2023-01-01,30,5
1542,2024-01-31 07:11:06.707 +0100,2310,2,2023-01-01,30,5
1543,2024-01-31 07:11:06.707 +0100,2313,2,2023-01-01,30,5
1544,2024-01-31 07:11:06.707 +0100,777,2,2023-01-01,30,5
1545,2024-01-31 07:11:06.707 +0100,2308,2,2023-01-01,30,5
1546,2024-01-31 07:11:06.707 +0100,2050,2,2023-01-01,30,5
1547,2024-01-31 07:11:06.707 +0100,670,2,2023-01-01,30,5
1548,2024-01-31 07:11:06.707 +0100,2322,2,2023-01-01,30,5
1549,2024-01-31 07:11:06.707 +0100,2324,2,2023-01-01,30,5
1550,2024-01-31 07:11:06.707 +0100,2325,2,2023-01-01,30,5
1551,2024-01-31 07:11:06.707 +0100,1260,2,2023-01-01,30,5
1552,2024-01-31 07:11:06.707 +0100,653,2,2023-01-01,30,5
1553,2024-01-31 07:11:06.707 +0100,874,2,2023-01-01,30,5
1554,2024-01-31 07:11:06.707 +0100,1376,2,2023-01-01,30,5
1555,2024-01-31 07:11:06.707 +0100,1433,2,2023-01-01,30,5
1556,2024-01-31 07:11:06.707 +0100,2267,2,2023-01-01,30,5
1557,2024-01-31 07:11:06.707 +0100,1511,2,2023-01-01,30,5
1558,2024-01-31 07:11:06.707 +0100,1752,2,2023-01-01,30,5
1559,2024-01-31 07:11:06.707 +0100,2348,2,2023-01-01,30,5
1560,2024-01-31 07:11:06.707 +0100,2351,2,2023-01-01,30,5
1561,2024-01-31 07:11:06.707 +0100,1525,2,2023-01-01,30,5
1562,2024-01-31 07:11:06.707 +0100,1640,2,2023-01-01,30,5
1563,2024-01-31 07:11:06.707 +0100,1491,2,2023-01-01,30,5
1564,2024-01-31 07:11:06.707 +0100,204,2,2023-01-01,30,5
1565,2024-01-31 07:11:06.707 +0100,551,2,2023-01-01,30,5
1566,2024-01-31 07:11:06.707 +0100,309,2,2023-01-01,30,5
1567,2024-01-31 07:11:06.707 +0100,2188,2,2023-01-01,30,5
1568,2024-01-31 07:11:06.707 +0100,2366,2,2023-01-01,30,5
1569,2024-01-31 07:11:06.707 +0100,1691,2,2023-01-01,30,5
1570,2024-01-31 07:11:06.707 +0100,2380,2,2023-01-01,30,5
1571,2024-01-31 07:11:06.707 +0100,2383,2,2023-01-01,30,5
1572,2024-01-31 07:11:06.707 +0100,2386,2,2023-01-01,30,5
1573,2024-01-31 07:11:06.707 +0100,983,2,2023-01-01,30,5
1574,2024-01-31 07:11:06.707 +0100,695,2,2023-01-01,30,5
1575,2024-01-31 07:11:06.707 +0100,1550,2,2023-01-01,30,5
1576,2024-01-31 07:11:06.707 +0100,760,2,2023-01-01,30,5
1577,2024-01-31 07:11:06.707 +0100,1476,2,2023-01-01,30,5
1578,2024-01-31 07:11:06.707 +0100,459,2,2023-01-01,30,5
1579,2024-01-31 07:11:06.707 +0100,1104,2,2023-01-01,30,5
1580,2024-01-31 07:11:06.707 +0100,568,2,2023-01-01,30,5
1581,2024-01-31 07:11:06.707 +0100,927,2,2023-01-01,30,5
1582,2024-01-31 07:11:06.707 +0100,968,2,2023-01-01,30,5
1583,2024-01-31 07:11:06.707 +0100,1694,2,2023-01-01,30,5
1584,2024-01-31 07:11:06.707 +0100,608,2,2023-01-01,30,5
1585,2024-01-31 07:11:06.707 +0100,1954,2,2023-01-01,30,5
1586,2024-01-31 07:11:06.707 +0100,642,2,2023-01-01,30,5
1587,2024-01-31 07:11:06.707 +0100,2258,2,2023-01-01,30,5
1588,2024-01-31 07:11:06.707 +0100,474,2,2023-01-01,30,5
1589,2024-01-31 07:11:06.707 +0100,1168,2,2023-01-01,30,5
1590,2024-01-31 07:11:06.707 +0100,899,2,2023-01-01,30,5
1591,2024-01-31 07:11:06.707 +0100,1851,2,2023-01-01,30,5
1592,2024-01-31 07:11:06.707 +0100,2199,2,2023-01-01,30,5
1593,2024-01-31 07:11:06.707 +0100,215,2,2023-01-01,30,5
1594,2024-01-31 07:11:06.707 +0100,448,2,2023-01-01,30,5
1595,2024-01-31 07:11:06.707 +0100,893,2,2023-01-01,30,5
1596,2024-01-31 07:11:06.707 +0100,1944,2,2023-01-01,30,5
1597,2024-01-31 07:11:06.707 +0100,193,2,2023-01-01,30,5
1598,2024-01-31 07:11:06.707 +0100,87,2,2023-01-01,30,5
1599,2024-01-31 07:11:06.707 +0100,1121,2,2023-01-01,30,5
1600,2024-01-31 07:11:06.707 +0100,1557,2,2023-01-01,30,5
1601,2024-01-31 07:11:06.707 +0100,823,2,2023-01-01,30,5
1602,2024-01-31 07:11:06.707 +0100,145,2,2023-01-01,30,5
1603,2024-01-31 07:11:06.707 +0100,863,2,2023-01-01,30,5
1604,2024-01-31 07:11:06.707 +0100,1542,2,2023-01-01,30,5
1605,2024-01-31 07:11:06.707 +0100,753,2,2023-01-01,30,5
1606,2024-01-31 07:11:06.707 +0100,2388,2,2023-01-01,30,5
1607,2024-01-31 07:11:06.707 +0100,1756,2,2023-01-01,30,5
1608,2024-01-31 07:11:06.707 +0100,943,2,2023-01-01,30,5
1609,2024-01-31 07:11:06.707 +0100,1922,2,2023-01-01,30,5
1610,2024-01-31 07:11:06.707 +0100,1122,2,2023-01-01,30,5
1611,2024-01-31 07:11:06.707 +0100,317,2,2023-01-01,30,5
1612,2024-01-31 07:11:06.707 +0100,463,2,2023-01-01,30,5
1613,2024-01-31 07:11:06.707 +0100,1183,2,2023-01-01,30,5
1614,2024-01-31 07:11:06.707 +0100,236,2,2023-01-01,30,5
1615,2024-01-31 07:11:06.707 +0100,2396,2,2023-01-01,30,5
1616,2024-01-31 07:11:06.707 +0100,1009,2,2023-01-01,30,5
1617,2024-01-31 07:11:06.707 +0100,1181,2,2023-01-01,30,5
1618,2024-01-31 07:11:06.707 +0100,1344,2,2023-01-01,30,5
1619,2024-01-31 07:11:06.707 +0100,2397,2,2023-01-01,30,5
1620,2024-01-31 07:11:06.707 +0100,1966,2,2023-01-01,30,5
1621,2024-01-31 07:11:06.707 +0100,1602,2,2023-01-01,30,5
1622,2024-01-31 07:11:06.707 +0100,2401,2,2023-01-01,30,5
1623,2024-01-31 07:11:06.707 +0100,2415,2,2023-01-01,30,5
1624,2024-01-31 07:11:06.707 +0100,2307,2,2023-01-01,30,5
1625,2024-01-31 07:11:06.707 +0100,2419,2,2023-01-01,30,5
1626,2024-01-31 07:11:06.707 +0100,1687,2,2023-01-01,30,5
1627,2024-01-31 07:11:06.707 +0100,2421,2,2023-01-01,30,5
1628,2024-01-31 07:11:06.707 +0100,1424,2,2023-01-01,30,5
1629,2024-01-31 07:11:06.707 +0100,2175,2,2023-01-01,30,5
1630,2024-01-31 07:11:06.707 +0100,2556,2,2023-01-01,30,5
1631,2024-01-31 07:11:06.707 +0100,1461,2,2023-01-01,30,5
1632,2024-01-31 07:11:06.707 +0100,1334,2,2023-01-01,30,5
1633,2024-01-31 07:11:06.707 +0100,2217,2,2023-01-01,30,5
1634,2024-01-31 07:11:06.707 +0100,1312,2,2023-01-01,30,5
1635,2024-01-31 07:11:06.707 +0100,668,2,2023-01-01,30,5
1636,2024-01-31 07:11:06.707 +0100,2449,2,2023-01-01,30,5
1637,2024-01-31 07:11:06.707 +0100,1989,2,2023-01-01,30,5
1638,2024-01-31 07:11:06.707 +0100,227,2,2023-01-01,30,5
1639,2024-01-31 07:11:06.707 +0100,2461,2,2023-01-01,30,5
1640,2024-01-31 07:11:06.707 +0100,762,2,2023-01-01,30,5
1641,2024-01-31 07:11:06.707 +0100,2466,2,2023-01-01,30,5
1642,2024-01-31 07:11:06.707 +0100,77,2,2023-01-01,30,5
1643,2024-01-31 07:11:06.707 +0100,2149,2,2023-01-01,30,5
1644,2024-01-31 07:11:06.707 +0100,2164,2,2023-01-01,30,5
1645,2024-01-31 07:11:06.707 +0100,1370,2,2023-01-01,30,5
1646,2024-01-31 07:11:06.707 +0100,1957,2,2023-01-01,30,5
1647,2024-01-31 07:11:06.707 +0100,2505,2,2023-01-01,30,5
1648,2024-01-31 07:11:06.707 +0100,2506,2,2023-01-01,30,5
1649,2024-01-31 07:11:06.707 +0100,164,2,2023-01-01,30,5
1650,2024-01-31 07:11:06.707 +0100,67,2,2023-01-01,30,5
1651,2024-01-31 07:11:06.707 +0100,2512,2,2023-01-01,30,5
1652,2024-01-31 07:11:06.707 +0100,2515,2,2023-01-01,30,5
1653,2024-01-31 07:11:06.707 +0100,2517,2,2023-01-01,30,5
1654,2024-01-31 07:11:06.707 +0100,1505,2,2023-01-01,30,5
1655,2024-01-31 07:11:06.707 +0100,1672,2,2023-01-01,30,5
1656,2024-01-31 07:11:06.707 +0100,2558,2,2023-01-01,30,5
1657,2024-01-31 07:11:06.707 +0100,1328,2,2023-01-01,30,5
1658,2024-01-31 07:11:06.707 +0100,1267,2,2023-01-01,30,5
1659,2024-01-31 07:11:06.707 +0100,2454,2,2023-01-01,30,5
1660,2024-01-31 07:11:06.707 +0100,2488,2,2023-01-01,30,5
1661,2024-01-31 07:11:06.707 +0100,1825,2,2023-01-01,30,5
1662,2024-01-31 07:11:06.707 +0100,1483,2,2023-01-01,30,5
1663,2024-01-31 07:11:06.707 +0100,2235,2,2023-01-01,30,5
1664,2024-01-31 07:11:06.707 +0100,1908,2,2023-01-01,30,5
1665,2024-01-31 07:11:06.707 +0100,1880,2,2023-01-01,30,5
1666,2024-01-31 07:11:06.707 +0100,141,2,2023-01-01,30,5
1667,2024-01-31 07:11:06.707 +0100,2534,2,2023-01-01,30,5
1668,2024-01-31 07:11:06.707 +0100,966,2,2023-01-01,30,5
1669,2024-01-31 07:11:06.707 +0100,942,2,2023-01-01,30,5
1670,2024-01-31 07:11:06.707 +0100,1218,2,2023-01-01,30,5
1671,2024-01-31 07:11:06.707 +0100,2535,2,2023-01-01,30,5
1672,2024-01-31 07:11:06.707 +0100,1653,2,2023-01-01,30,5
1673,2024-01-31 07:11:06.707 +0100,2540,2,2023-01-01,30,5
1674,2024-01-31 07:11:06.707 +0100,1817,2,2023-01-01,30,5
1675,2024-01-31 07:11:06.707 +0100,2544,2,2023-01-01,30,5
1676,2024-01-31 07:11:06.707 +0100,2171,2,2023-01-01,30,5
1677,2024-01-31 07:11:06.707 +0100,773,2,2023-01-01,30,5
1678,2024-01-31 07:11:06.707 +0100,854,2,2023-01-01,30,5
1679,2024-01-31 07:11:06.707 +0100,802,2,2023-01-01,30,5
1680,2024-01-31 07:11:06.707 +0100,2560,2,2023-01-01,30,5
1681,2024-01-31 07:11:06.707 +0100,2562,2,2023-01-01,30,5
1682,2024-01-31 07:11:06.707 +0100,2565,2,2023-01-01,30,5
1683,2024-01-31 07:11:06.707 +0100,2567,2,2023-01-01,30,5
1684,2024-01-31 07:11:06.707 +0100,460,2,2023-01-01,30,5
1685,2024-01-31 07:11:06.707 +0100,699,2,2023-01-01,30,5
1686,2024-01-31 07:11:06.707 +0100,456,2,2023-01-01,30,5
1687,2024-01-31 07:11:06.707 +0100,2575,2,2023-01-01,30,5
1688,2024-01-31 07:11:06.707 +0100,1437,2,2023-01-01,30,5
1689,2024-01-31 07:11:06.707 +0100,2577,2,2023-01-01,30,5
1690,2024-01-31 07:11:06.707 +0100,818,2,2023-01-01,30,5
1691,2024-01-31 07:11:06.707 +0100,2580,2,2023-01-01,30,5
1692,2024-01-31 07:11:06.707 +0100,2116,2,2023-01-01,30,5
1693,2024-01-31 07:11:06.707 +0100,2582,2,2023-01-01,30,5
1694,2024-01-31 07:11:06.707 +0100,348,2,2023-01-01,30,5
1695,2024-01-31 07:11:06.707 +0100,1,2,2023-01-01,30,5
1696,2024-01-31 07:11:06.707 +0100,313,2,2023-01-01,30,5
1697,2024-01-31 07:11:06.707 +0100,675,2,2023-01-01,30,5
1698,2024-01-31 07:11:06.707 +0100,882,2,2023-01-01,30,5
1699,2024-01-31 07:11:06.707 +0100,2585,2,2023-01-01,30,5
1700,2024-01-31 07:11:06.707 +0100,1231,2,2023-01-01,30,5
1701,2024-01-31 07:11:06.707 +0100,389,2,2023-01-01,30,5
1702,2024-01-31 07:11:06.707 +0100,2130,2,2023-01-01,30,5
1703,2024-01-31 07:11:06.707 +0100,1403,2,2023-01-01,30,5
1704,2024-01-31 07:11:06.707 +0100,2591,2,2023-01-01,30,5
1705,2024-01-31 07:11:06.707 +0100,1392,2,2023-01-01,30,5
1706,2024-01-31 07:11:06.707 +0100,2413,2,2023-01-01,30,5
1707,2024-01-31 07:11:06.707 +0100,588,2,2023-01-01,30,5
1708,2024-01-31 07:11:06.707 +0100,2601,2,2023-01-01,30,5
1709,2024-01-31 07:11:06.707 +0100,2406,2,2023-01-01,30,5
