order_id,customer_id,employe_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10780,LILAS,2,16.10.7465,16.08.7469,03.04.7468,1,42.1300010,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
10781,WARTH,2,24.01.7466,10.08.4773,12.08.7466,3,73.1600040,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland'
10782,CACTU,9,24.01.7466,10.08.4773,08.06.7467,3,1.10000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina'
10783,HANAR,4,04.05.7466,18.11.4773,12.08.7466,2,124.980003,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10784,MAGAA,4,04.05.7466,18.11.4773,08.06.7467,3,70.0899960,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy'
10785,GROSR,1,04.05.7466,18.11.4773,25.12.7467,3,1.51000000,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela'
10786,QUEEN,8,12.08.7466,26.02.4774,16.09.7467,1,110.870003,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
10787,LAMAI,2,12.08.7466,28.04.4770,12.07.7468,1,249.929993,La maison d''Asie,1 rue Alsace-Lorraine,Toulouse,,31000,fr
10788,QUICK,1,08.06.7467,23.12.4774,23.12.4774,2,42.7000010,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10789,FOLIG,1,08.06.7467,23.12.4774,24.11.7469,2,100.599998,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,fr
10790,GOURL,6,08.06.7467,23.12.4774,12.07.7468,1,28.2300000,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil'
10791,FRANK,6,16.09.7467,02.04.4775,18.01.4770,2,16.8500000,Frankenversand,Berliner Platz 43,München,,80805,Germany'
10792,WOLZA,1,16.09.7467,02.04.4775,24.11.7469,3,23.7900010,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland'
10793,AROUT,3,25.12.7467,11.07.4775,19.12.4771,3,4.52000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK'
10794,QUEDE,6,25.12.7467,11.07.4775,28.04.4770,1,21.4900000,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil'
10795,ERNSH,8,25.12.7467,11.07.4775,02.04.4775,2,126.660004,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10796,HILAA,3,03.04.7468,19.10.4775,10.08.4773,1,26.5200000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10797,DRACD,7,03.04.7468,19.10.4775,22.02.4771,2,33.3499980,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany'
10798,ISLAT,2,12.07.7468,27.01.4776,22.02.4771,1,2.33000000,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK'
10799,KOENE,9,12.07.7468,27.11.4779,22.02.4771,3,30.7600000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany'
10800,SEVES,1,12.07.7468,27.01.4776,22.02.4771,3,137.440002,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK'
10801,BOLID,4,08.05.7469,22.11.4776,24.11.7469,2,97.0899960,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain'
10802,SIMOB,4,08.05.7469,22.11.4776,28.04.4770,2,257.26001,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark'
10803,WELLI,4,16.08.7469,02.03.4777,02.06.4771,1,55.2299990,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil'
10804,SEVES,6,16.08.7469,02.03.4777,10.09.4771,2,27.3300000,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK'
10805,THEBI,2,16.08.7469,02.03.4777,28.03.4772,3,237.339996,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA'
10806,VICTE,3,24.11.7469,10.06.4777,22.02.4771,2,22.1100010,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,fr
10807,FRANS,4,24.11.7469,10.06.4777,27.12.4777,1,1.36000000,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy'
10808,OLDWO,2,18.01.4770,18.09.4777,28.03.4772,3,45.5299990,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA'
10809,WELLI,7,18.01.4770,18.09.4777,10.09.4771,1,4.87000000,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil'
10810,LAUGB,2,18.01.4770,18.09.4777,10.09.4771,3,4.33000000,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada'
10811,LINOD,8,28.04.4770,27.12.4777,19.12.4771,1,31.2199990,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
10812,REGGC,5,28.04.4770,27.12.4777,22.01.4773,1,59.7799990,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy'
10813,RICAR,1,22.02.4771,23.10.4778,28.03.4772,1,47.3800010,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil'
10814,VICTE,3,22.02.4771,23.10.4778,10.08.4773,3,130.940002,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,fr
10815,SAVEA,2,22.02.4771,23.10.4778,10.08.4773,3,14.6200000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10816,GREAL,4,02.06.4771,31.01.4779,11.05.4779,2,719.780029,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA'
10817,KOENE,3,02.06.4771,02.04.4775,02.05.4773,2,306.070007,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany'
10818,MAGAA,7,10.09.4771,11.05.4779,22.01.4773,3,65.4800030,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy'
10819,CACTU,2,10.09.4771,11.05.4779,26.02.4774,3,19.7600000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina'
10820,RATTC,3,10.09.4771,11.05.4779,02.05.4773,2,37.5200010,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'
10821,SPLIR,1,19.12.4771,19.08.4779,18.11.4773,1,36.6800000,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA'
10822,TRAIH,6,19.12.4771,19.08.4779,26.02.4774,3,7,Trail''s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA'
10823,LILAS,5,28.03.4772,27.11.4779,02.05.4773,2,163.970001,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
10824,FOLKO,8,28.03.4772,27.11.4779,27.12.4777,1,1.23000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10825,DRACD,1,28.03.4772,27.11.4779,10.08.4773,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany'
10826,BLONP,6,22.01.4773,22.09.4780,27.11.4779,1,7.09000000,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,fr
10827,BONAP,1,22.01.4773,22.11.4776,27.11.4779,2,63.5400010,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
10828,RANCH,9,02.05.4773,02.03.4777,11.05.4779,1,90.8499980,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina'
10829,ISLAT,9,02.05.4773,31.12.4780,27.01.4776,1,154.720001,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK'
10830,TRADH,4,02.05.4773,31.10.4784,11.07.4775,2,81.8300020,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil'
10831,SANTG,3,10.08.4773,10.04.4781,27.01.4776,2,72.1900020,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway'
10832,LAMAI,2,10.08.4773,10.04.4781,23.12.4774,2,43.2599980,La maison d''Asie,1 rue Alsace-Lorraine,Toulouse,,31000,fr
10833,OTTIK,6,18.11.4773,19.07.4781,27.01.4776,2,71.4899980,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany'
10834,TRADH,1,18.11.4773,19.07.4781,23.12.4774,3,29.7800010,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil'
10835,ALFKI,1,18.11.4773,19.07.4781,11.07.4775,3,69.5299990,Alfred''s Futterkiste,Obere Str. 57,Berlin,,12209,Germany'
10836,ERNSH,7,26.02.4774,27.10.4781,11.07.4775,1,411.880005,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10837,BERGS,9,26.02.4774,27.10.4781,27.01.4776,3,13.3200000,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden'
10838,LINOD,3,23.12.4774,23.08.4782,27.01.4776,3,59.2799990,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
10839,TRADH,3,23.12.4774,23.08.4782,19.10.4775,3,35.4300000,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil'
10840,LINOD,4,23.12.4774,23.06.4786,23.08.4782,2,2.71000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
10841,SUPRD,5,02.04.4775,01.12.4782,18.09.4777,2,424.299988,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
10842,TORTU,1,02.04.4775,01.12.4782,18.09.4777,3,54.4199980,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico'
10843,VICTE,4,11.07.4775,11.03.4783,22.11.4776,2,9.26000000,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,fr
10844,PICCO,8,11.07.4775,11.03.4783,22.11.4776,2,25.2199990,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria'
10845,QUICK,8,11.07.4775,11.05.4779,27.12.4777,1,212.979996,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10846,SUPRD,2,19.10.4775,19.04.4787,27.01.4776,3,56.4599990,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
10847,SAVEA,4,19.10.4775,19.08.4779,31.12.4780,3,487.570007,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10848,CONSH,7,27.01.4776,27.09.4783,18.09.4777,2,38.2400020,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK'
10849,KOENE,9,27.01.4776,27.09.4783,27.12.4777,2,0.560000000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany'
10850,VICTE,1,27.01.4776,28.07.4787,27.12.4777,1,49.1899990,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,fr
10851,RICAR,5,22.11.4776,23.07.4784,23.10.4778,1,160.550003,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil'
10852,RATTC,8,22.11.4776,22.09.4780,27.12.4777,1,174.050003,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'
10853,BLAUS,9,02.03.4777,31.10.4784,31.01.4779,2,53.8300020,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany'
10854,ERNSH,3,02.03.4777,31.10.4784,19.08.4779,2,100.220001,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10855,OLDWO,3,02.03.4777,31.10.4784,11.05.4779,1,170.970001,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA'
10856,ANTON,3,10.06.4777,08.02.4785,31.12.4780,2,58.4300000,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico'
10857,BERGS,8,10.06.4777,08.02.4785,27.11.4779,2,188.850006,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden'
10858,LACOR,2,18.09.4777,19.05.4785,31.01.4779,1,52.5099980,La corne d''abondance,"67, avenue de l'Europe",Versailles,,78000,fr
10859,FRANK,1,18.09.4777,19.05.4785,23.10.4778,2,76.0999980,Frankenversand,Berliner Platz 43,München,,80805,Germany'
10860,FRANR,3,18.09.4777,19.05.4785,11.05.4779,3,19.2600000,France restauration,"54, rue Royale",Nantes,,44000,fr
10861,WHITC,4,27.12.4777,27.08.4785,01.12.4782,2,14.9300000,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA'
10862,LEHMS,8,27.12.4777,27.06.4789,23.10.4778,2,53.2299990,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany'
10863,HILAA,4,23.10.4778,23.06.4786,01.12.4782,2,30.2600000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10864,AROUT,4,23.10.4778,23.06.4786,22.09.4780,2,3.04000000,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK'
10865,QUICK,2,23.10.4778,23.08.4782,19.07.4781,1,348.140015,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10866,BERGS,5,31.01.4779,01.10.4786,19.07.4781,1,109.110001,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden'
10867,LONEP,6,31.01.4779,01.08.4790,10.04.4781,1,1.93000000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA'
10868,QUEEN,7,11.05.4779,09.01.4787,23.07.4784,2,191.270004,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
10869,SEVES,5,11.05.4779,09.01.4787,22.09.4780,1,143.279999,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK'
10870,WOLZA,5,11.05.4779,09.01.4787,27.10.4781,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland'
10871,BONAP,9,19.08.4779,19.04.4787,31.12.4780,2,112.269997,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
10872,GODOS,5,19.08.4779,19.04.4787,22.09.4780,2,175.320007,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
10873,WILMK,4,27.11.4779,28.07.4787,22.09.4780,1,0.820000000,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland'
10874,GODOS,5,27.11.4779,28.07.4787,10.04.4781,2,19.5800000,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
10875,BERGS,4,27.11.4779,28.07.4787,01.10.4786,2,32.3699990,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden'
10876,BONAP,7,22.09.4780,23.05.4788,19.07.4781,3,60.4199980,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
10877,RICAR,1,22.09.4780,23.05.4788,19.06.4783,1,38.0600010,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil'
10878,QUICK,4,31.12.4780,31.08.4788,19.07.4781,1,46.6899990,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10879,WILMK,3,31.12.4780,31.08.4788,19.07.4781,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland'
10880,FOLKO,7,31.12.4780,01.07.4792,11.03.4783,1,88.0100020,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10881,CACTU,4,10.04.4781,09.12.4788,11.03.4783,1,2.84000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina'
10882,SAVEA,4,10.04.4781,09.12.4788,27.09.4783,3,23.1000000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10883,LONEP,8,19.07.4781,19.03.4789,27.09.4783,3,0.530000000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA'
10884,LETSS,4,19.07.4781,19.03.4789,27.10.4781,2,90.9700010,Let''s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA'
10885,SUPRD,6,19.07.4781,19.03.4789,11.03.4783,3,5.64000000,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
10886,HANAR,1,27.10.4781,27.06.4789,23.06.4786,1,4.99000000,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10887,GALED,8,27.10.4781,27.06.4789,23.08.4782,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain'
10888,GODOS,1,23.08.4782,23.04.4790,23.07.4784,2,51.8699990,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
10889,RATTC,9,23.08.4782,23.04.4790,23.07.4784,3,280.609985,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'
10890,DUMON,7,23.08.4782,23.04.4790,11.03.4783,1,32.7599980,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,fr
10891,LEHMS,7,01.12.4782,01.08.4790,19.06.4783,2,20.3700010,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany'
10892,MAISD,4,01.12.4782,01.08.4790,19.06.4783,2,120.269997,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium'
10893,KOENE,9,11.03.4783,09.11.4790,27.09.4783,2,77.7799990,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany'
10894,SAVEA,1,11.03.4783,09.11.4790,27.09.4783,1,116.129997,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10895,ERNSH,3,11.03.4783,09.11.4790,23.07.4784,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10896,MAISD,7,19.06.4783,17.02.4791,27.08.4785,3,32.4500010,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium'
10897,HUNGO,3,19.06.4783,17.02.4791,08.02.4785,2,603.539978,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland'
10898,OCEAN,4,27.09.4783,28.05.4791,28.07.4787,2,1.27000000,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina'
10899,LILAS,5,27.09.4783,28.05.4791,19.05.4785,3,1.21000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
10900,WELLI,1,27.09.4783,28.05.4791,09.01.4787,2,1.66000000,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil'
10901,HILAA,4,23.07.4784,23.03.4792,19.05.4785,1,62.0900000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10902,FOLKO,1,23.07.4784,23.03.4792,01.10.4786,1,44.1500020,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10903,HANAR,3,31.10.4784,01.07.4792,09.01.4787,3,36.7099990,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10904,WHITC,3,31.10.4784,01.07.4792,27.08.4785,3,162.949997,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA'
10905,WELLI,9,31.10.4784,01.07.4792,28.07.4787,2,13.7200000,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil'
10906,WOLZA,4,08.02.4785,09.12.4788,01.10.4786,3,26.2900010,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland'
10907,SPECD,6,08.02.4785,09.10.4792,27.08.4785,3,9.19000000,Spécialités du monde,"25, rue Lauriston",Paris,,75016,fr
10908,REGGC,4,19.05.4785,17.01.4793,28.07.4787,2,32.9599990,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy'
10909,SANTG,1,19.05.4785,17.01.4793,31.08.4788,2,53.0499990,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway'
10910,WILMK,1,19.05.4785,17.01.4793,09.01.4787,3,38.1100010,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland'
10911,GODOS,3,19.05.4785,17.01.4793,19.04.4787,1,38.1899990,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
10912,HUNGO,2,19.05.4785,17.01.4793,09.11.4790,2,580.909973,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland'
10913,QUEEN,4,19.05.4785,17.01.4793,09.01.4787,1,33.0499990,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
10914,QUEEN,6,27.08.4785,27.04.4793,23.06.4786,1,21.1900010,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
10915,TORTU,2,27.08.4785,27.04.4793,23.06.4786,2,3.51000000,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico'
10916,RANCH,1,27.08.4785,27.04.4793,23.05.4788,2,63.7700010,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina'
10917,ROMEY,4,23.06.4786,21.02.4794,09.12.4788,2,8.29000000,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain'
10918,BOTTM,3,23.06.4786,21.02.4794,09.12.4788,3,48.8300020,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
10919,LINOD,2,23.06.4786,21.02.4794,09.01.4787,2,19.7999990,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
10920,AROUT,4,01.10.4786,01.06.4794,23.05.4788,2,29.6100010,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK'
10921,VAFFE,1,01.10.4786,01.04.4798,23.05.4788,1,176.479996,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark'
10922,HANAR,5,01.10.4786,01.06.4794,19.04.4787,3,62.7400020,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10923,LAMAI,7,01.10.4786,01.04.4798,27.06.4789,3,68.2600020,La maison d''Asie,1 rue Alsace-Lorraine,Toulouse,,31000,fr
10924,BERGS,3,09.01.4787,09.09.4794,09.08.4796,2,151.520004,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden'
10925,HANAR,3,09.01.4787,09.09.4794,27.06.4789,1,2.27000000,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10926,ANATR,4,09.01.4787,09.09.4794,09.12.4788,3,39.9199980,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,5021,Mexico'
10927,LACOR,4,19.04.4787,18.12.4794,09.08.4796,1,19.7900010,La corne d''abondance,"67, avenue de l'Europe",Versailles,,78000,fr
10928,GALED,1,19.04.4787,18.12.4794,09.11.4790,1,1.36000000,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain'
10929,FRANK,6,19.04.4787,18.12.4794,19.03.4789,1,33.9300000,Frankenversand,Berliner Platz 43,München,,80805,Germany'
10930,SUPRD,4,28.07.4787,26.01.4799,09.11.4790,3,15.5500000,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
10931,RICSU,4,28.07.4787,28.05.4791,17.02.4791,2,13.6000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland'
10932,BONAP,8,28.07.4787,28.03.4795,01.07.4792,1,134.639999,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
10933,ISLAT,6,28.07.4787,28.03.4795,23.04.4790,3,54.1500020,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK'
10934,LEHMS,3,23.05.4788,22.01.4796,19.03.4789,3,32.0099980,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany'
10935,WELLI,4,23.05.4788,22.01.4796,09.11.4790,3,47.5900000,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil'
10936,GREAL,3,23.05.4788,22.01.4796,09.11.4790,2,33.6800000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA'
10937,CACTU,7,31.08.4788,01.07.4792,27.06.4789,3,31.5100000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina'
10938,QUICK,3,31.08.4788,01.05.4796,23.04.4790,2,31.8899990,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10939,MAGAA,2,31.08.4788,01.05.4796,27.06.4789,2,76.3300020,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy'
10940,BONAP,8,09.12.4788,09.08.4796,23.03.4792,3,19.7700000,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
10941,SAVEA,7,09.12.4788,09.08.4796,28.05.4791,2,400.809998,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10942,REGGC,9,09.12.4788,09.08.4796,09.11.4790,3,17.9500010,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy'
10943,BSBEV,4,09.12.4788,09.08.4796,17.02.4791,2,2.17000000,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK'
10944,BOTTM,6,19.03.4789,17.01.4793,27.06.4789,3,52.9199980,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
10945,MORGK,4,19.03.4789,17.11.4796,09.11.4790,1,10.2200000,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany'
10946,VAFFE,1,19.03.4789,17.11.4796,17.02.4791,2,27.2000010,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark'
10947,BSBEV,3,27.06.4789,25.02.4797,23.04.4790,2,3.26000000,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK'
10948,GODOS,3,27.06.4789,25.02.4797,17.02.4791,3,23.3899990,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
10949,BOTTM,2,27.06.4789,25.02.4797,01.08.4790,3,74.4400020,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
10950,MAGAA,1,23.04.4790,22.12.4797,23.03.4792,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy'
10951,RICSU,9,23.04.4790,22.10.4801,01.05.4796,2,30.8500000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland'
10952,ALFKI,1,23.04.4790,22.10.4801,01.07.4792,1,40.4199980,Alfred''s Futterkiste,Obere Str. 57,Berlin,,12209,Germany'
10953,AROUT,9,23.04.4790,21.02.4794,09.10.4792,2,23.7199990,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK'
10954,LINOD,5,01.08.4790,30.01.4802,28.05.4791,1,27.9100000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
10955,FOLKO,8,01.08.4790,01.04.4798,28.05.4791,2,3.26000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
